NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,28,90.85359599995968,2597.7675733749948,33.83793137496127,3420.772643250075,13.33855762501912,285.29492725004957,5.2901450013758484e-21
36,29,92.45417360002648,2652.3403639000435,34.40490180000779,24427.92927460002,13.385377100007645,291.7348289000074,3.829771116240837e-21
36,30,91.05377859998498,2576.409046700019,33.594518400059314,3413.465247900035,13.316462199964008,282.31497459994443,2.3223372159127296e-21
36,31,90.78315250005176,2574.7921219999625,33.8651809999817,3419.183531000016,13.26886275003858,281.8298844999845,4.5819929519413876e-21
36,32,91.79196400000714,2551.725683923101,33.887276923101474,3417.813849846146,13.286866307698102,282.33924700001666,4.234168828029222e-21
36,33,90.67551037495036,2638.332654250007,33.54680762501516,3409.9987140000394,13.294157250015814,282.99262437496964,2.677736363590477e-21
36,34,90.79505762503004,2556.457456124974,33.52182087502342,3424.1097508749476,13.277814125018494,282.8312647499729,6.471870704461147e-21
36,35,91.3351298000407,2554.4911343999497,33.51697069999773,3413.966117599989,13.406618899944078,284.8206836000145,8.16233620256476e-21
36,36,80.11000100009369,2565.0539729999764,33.143982000183314,3409.5189429999664,13.117387000193048,283.6833790001947,4.015871271965736e-23
36,37,91.64291774999356,2556.3047352499666,33.481059499990806,3414.3490859999874,13.370164249977279,282.44398162505036,6.2186751811917715e-21
36,38,89.76513819998218,2557.867659800013,33.47354540001106,3410.978401200009,13.414408399967215,282.9924470000151,9.110968749990193e-22
36,39,79.86585000003288,2562.427652999986,33.14140199995563,3411.217412000042,13.22862899996835,282.4410179998722,5.381613852372529e-23
36,40,90.33492657142362,2562.335429857122,34.03764328566337,3440.0692941428592,13.305726428565581,283.8979055713935,1.919501370048994e-21
36,41,91.6779645454798,2570.89260790909,33.491879818236406,3424.8736640908687,13.363924272715105,283.9916127272359,1.1563134614396607e-20
36,42,86.4128210000672,2556.458656499899,33.20256799997878,3409.598866000124,13.501529999984996,283.6238059999232,4.652320601255578e-23
36,43,90.05914083339424,2561.15498349997,33.396149166871204,3413.1152324999525,13.345559666504414,282.3354604999319,7.169441948647933e-21
36,44,90.73902825002733,2560.248593250037,33.568254624981364,3413.737395750047,13.289307250033744,281.6383058750489,3.3189742695807136e-21
36,45,90.7664857142793,2554.7516348571794,33.734429142701366,3415.56037371434,13.30129757148565,282.65030885703317,5.866283695242058e-21
36,46,80.15328000010413,2562.0072699998673,33.42339999971955,3419.7814709996237,13.115264999669307,280.5357050001476,1.0708984478057316e-22
36,47,90.30808283334106,2551.3544676666697,33.38749633333767,3422.232590833346,13.291876333444938,280.9466459999233,4.786374925532805e-22
36,48,90.11354700010088,2569.704386166753,33.895540833176106,3421.504370166607,13.380692666790614,315.30858999993444,6.217005779659624e-21
36,49,91.21253345450565,2560.8214067274275,33.49820145455272,3416.585686999992,13.271516999959038,280.4030575454652,5.113297938662303e-21
36,50,79.94922099987889,2562.429482000425,33.110181000211014,3417.3637649996635,13.216205999924568,279.4107409999924,3.9822894006136337e-23
36,51,91.00198577774184,2557.416290111127,33.668006555520456,3411.3313810001578,13.283490888928403,281.9044658889551,5.579245455817457e-21
36,52,91.05984233332896,2558.85699833334,33.727372555555725,3417.9564696666803,13.280916555585362,281.2595112221869,9.715415610765795e-21
36,53,88.90307800004393,2553.8654434999444,33.60190599994439,3424.134228499952,13.258176750014172,281.1146274999601,4.8007063754647925e-21
36,54,86.0268270000688,2566.9980055001815,33.271899500050495,3414.834627500113,13.382146999902034,280.8320090000507,2.6936731598381567e-22
36,55,79.75420899992969,2562.1422050003275,33.15299599989885,3411.0672290003095,13.231700000233104,279.2682369999966,3.933847635269782e-23
36,56,90.1080626667105,2565.0060481666515,33.58002383318611,3426.986356333297,13.323966833468148,282.00029583331343,4.8626084489811435e-22
36,57,90.84547228563419,2560.8905607143374,33.93894400012089,3417.8745488571362,13.26620299986254,282.3013134286287,5.259329785961041e-21
36,58,79.726276999736,2558.953675000339,33.99536999995689,3414.6222520002993,13.175007999961963,277.40016699999615,4.014502078407958e-23
36,59,90.70509411119727,2556.196908444488,33.45007622212708,3411.047894444386,13.320198444590561,280.89440277775185,4.2686125689508956e-21
36,60,79.58100599989848,2559.6475550000832,33.267879000050016,3415.8890349999638,13.182132000110869,280.22748800003683,3.763725641373073e-23
36,61,90.97462400001989,2563.646240856997,33.49055242850746,3409.974056142996,13.350363857171033,282.0894764286095,6.76584961898954e-21
36,62,91.39398846145224,2555.7338142307344,33.50760730780586,3410.337396153863,13.31958484615825,280.3757289230956,5.4438519626311175e-21
36,63,89.98218716669726,2557.8614806665882,33.82588166664391,3410.1928326667044,13.35485800003274,281.15524299990585,8.823709717861914e-21
36,64,90.88777877766714,2554.486441888912,33.42615311102135,3414.3156527777846,13.274040666702705,281.9249634445037,8.88086827106254e-21
36,65,89.51606680011537,2550.9593346000656,33.42889159994229,3410.6312730000354,13.291216399920813,281.02808260009624,2.3828016677705988e-20
36,66,90.89717800007848,2555.982278888829,33.38660455559269,3409.461251666673,13.411512888776794,281.50924011106326,3.768788201771412e-22
36,67,89.60899379990224,2564.696179799921,33.780921600100555,3414.955263200136,13.245235399972444,281.7806508001013,7.263919673018152e-21
36,68,90.53742514275395,2568.1379625714594,34.117171000096796,3417.0807278570205,13.330742857111286,281.95510085704103,1.0755389116438755e-20
36,69,90.47782285714285,2554.1734048571407,37.570052714402536,3411.0844592857056,13.57903614280076,306.60046071437006,8.22063171711827e-21
36,70,90.57110757138227,2556.5623394286376,33.6055801429081,3416.0464514284286,13.279717285708362,288.0738970000363,1.208670474877124e-20
36,71,91.45455080006286,2558.784693399957,33.36279180002748,3408.3451681999577,13.326199999937671,281.84732320005423,6.04977774403642e-22
36,72,90.66032062503382,2557.1319671248602,33.64446512506447,3411.612305249946,13.320688125020297,281.389386625051,2.874444997587527e-21
36,73,90.6530242499457,2551.0328108750286,33.42938387493177,3415.9018773749494,13.24263575003215,280.41720149991534,5.681182409808422e-21
36,74,85.7963490000202,2567.913639999915,33.43715500000144,3416.8305905000125,13.27379350004776,280.17610000006243,9.233547907224169e-23
36,75,79.73074900019128,2565.7788729999993,33.78307799994218,3412.990085000274,13.160633000097732,280.40349600041736,4.223922154928629e-23
36,76,90.81552674996374,2551.5717731249765,33.470926250060984,3416.4095161248156,13.343945249971512,281.8229387500537,2.3091351451057327e-21
36,77,91.58542307683932,2550.4652137692224,33.43294499997613,3416.6629871538485,13.283360999978937,281.6999918461009,4.6943248173897405e-21
36,78,81.67521999985183,2554.8568469998827,33.23668900020493,3415.519437000057,13.124116999733815,278.9327489999778,8.20506233773559e-23
36,79,82.47726700028579,2561.5391979999913,33.28640000017913,3406.0089310000876,13.206575000367593,283.79048499982673,4.350111124814352e-23
36,80,90.93504050004715,2565.4160905000936,33.72920283345593,3413.3038739999697,13.320383166652997,281.9170091666668,2.0760577581753993e-21
36,81,91.59034144441749,2557.690204999946,33.45147855548526,3412.085553888877,13.310100333354866,282.307120666802,4.67957620758982e-21
36,82,91.1473622856777,2557.524675428535,33.607842000167565,3407.7620382857144,13.30883414272778,281.58789757143103,1.7276939339466358e-21
36,83,85.82012299984854,2554.43747299978,33.237071000257856,3408.236798999951,13.167497999802436,280.76522199989995,3.595519276648768e-23
36,84,91.96057300005123,2553.266231500004,33.67374700002301,3411.212510500036,13.324007250048453,281.3927391250104,1.2379926579048654e-20
36,85,83.87535200017737,2553.3974740001213,33.553932000359055,3411.371822000092,13.24833699982264,278.92705800013573,4.5212895619836114e-23
36,86,90.25271299988162,2549.5845757998723,33.59293660005278,3423.8761496000734,13.360634399941773,281.67257220002284,3.2000276427750196e-21
36,87,90.16798000000865,2556.2648606667153,33.62392733333763,3415.234446500032,13.307988666610981,282.3708198333558,1.0619786500981645e-20
36,88,91.21280469998965,2553.968727800111,33.76005830000395,3408.76353069998,13.269637699931991,281.80447669992645,6.309517290406852e-21
36,89,90.22194259996468,2557.275211399974,33.86619499997323,3407.758030399964,13.287355800002842,281.2790715999654,8.90955311159577e-21
36,90,89.70211024995933,2545.4054135000206,33.6283840000533,3405.72006050013,13.325711499987847,281.0746314999051,7.814636552142146e-22
36,91,90.84013385719507,2552.739585571479,33.59606571426151,3409.014970000044,13.343388857135453,281.6992419998964,1.0317496162083935e-20
36,92,91.39994533332658,2551.8526238333834,33.75530449989128,3413.575991166681,13.343807333437022,281.98329033322506,3.909551484546351e-21
36,93,82.75965300026655,2553.8633179999124,33.61742499964748,3408.8095550000617,13.139281000349001,279.3270079996546,5.0682108360461626e-23
36,94,90.61526566665634,2552.270118499943,34.32658683345835,3422.3889585000506,13.525117999961367,322.6844323333656,9.155152733979435e-21
36,95,90.92556487496495,2553.108684375161,33.54373062506966,3411.429614999747,13.252448000002914,282.33793774995775,1.4250081452300632e-21
36,96,87.8441679997195,2548.341515666531,33.37309866644015,3410.5926363329977,13.29305366622672,280.78082066652615,2.9596320119253655e-22
36,97,90.68380483328535,2565.5275984998602,33.46385366633816,3407.3610473331732,13.296927000131594,282.46217483319924,5.6331394279975246e-21
36,98,80.01667600001383,2550.8114960002786,33.130599000287475,3410.1229469997634,13.093094999931054,279.14243699979124,3.8481424185287363e-23
36,99,90.1677541664867,2548.535956666607,33.498978667012125,3418.6016453333345,13.277185833279267,282.0039993336347,4.316579189137154e-21
40,0,107.49451983338076,2833.9961924998534,33.41305100002501,3802.6414564998654,13.255939666578342,326.1025291664434,1.1539655354991908e-20
40,1,107.5624483332831,2815.732191000128,33.43613166665212,3793.017140500069,13.272900999860818,312.20797516652965,1.4258728368653335e-20
40,2,106.47882525017849,2816.541207750106,33.94726099986656,3795.515593750224,13.434835750103957,313.82232699979795,6.180320019355954e-22
40,3,108.97812422232771,2812.5929629999923,33.46990277784951,3793.4426411110408,13.23079155564402,314.0696917774524,1.578343029900484e-20
40,4,108.12015957136671,2811.9565775715664,33.405776857242536,3798.38404428561,13.257414999965736,312.8630064285452,1.728244989976534e-20
40,5,108.24832166660296,2812.9130666667756,33.43544299984084,3785.7020849998357,13.260784333094003,315.1195211664041,5.934052410291224e-21
40,6,108.54077699994897,2818.512532714262,33.46712700009188,3794.362442714373,13.285327857374796,313.90753785724104,8.64306393127501e-21
40,7,108.86464112502381,2815.5991941249567,33.57050737474765,3792.9477043749102,13.275588750275347,314.283427749956,8.719735897568314e-21
40,8,108.84597042864438,2815.4373051426905,33.529782428429044,3791.2273545714147,13.29065085714579,314.77309828577353,1.400747880589949e-20
40,9,110.35515107687388,2814.9537016923623,33.72721430766363,3798.4703846155194,13.30611676922462,314.33194061537506,4.769866115773214e-21
40,10,108.06772885708986,2812.6675751428984,33.59390814278283,3795.6339507144157,13.265748571289546,314.18713085713534,5.493073337803129e-21
40,11,109.14673049983321,2815.994864700042,33.52734239970232,3791.047556800004,13.307111899939628,314.9436263000098,1.0801771539136025e-20
40,12,109.25741819992254,2822.4650599999222,33.73907909999616,3794.9530017001052,13.437081599658995,335.06398220006304,8.420096340881316e-21
40,13,108.1362713331752,2816.1165096665477,33.45394699999815,3792.379184333489,13.377497333294741,315.01198950005954,7.437323716226371e-22
40,14,108.11015542861112,2817.57686857171,33.51874785715024,3791.632460142864,13.35302828595429,316.83061928561074,1.14981139032357e-20
40,15,107.9482291430135,2812.834027571366,33.50558628556298,3797.518763428213,13.541589714285303,316.3960099999323,4.996894034114177e-21
40,16,102.91322750026666,2805.979531999583,33.54107150016716,3781.9666125001277,13.335173000086797,315.8913214997483,1.0910996018098635e-22
40,17,107.78918683308802,2809.4020418334367,33.42226616662932,3797.1665301667294,13.417049666713865,315.65375633347986,1.8002552770417288e-20
40,18,107.58621316684487,2812.2602880001373,33.41216616702999,3787.857302166534,13.315707999936421,313.82904049996796,1.740571202616301e-20
40,19,107.65705999983766,2814.0240256666402,33.67089950021788,3784.7635528334345,13.310332499865277,313.67694766671167,2.3937183264028426e-21
40,20,107.51477666660018,2815.1220838332542,33.43040433325465,3789.0211378335152,13.261375333210404,313.87135083332396,5.5586980318666044e-21
40,21,106.99342959978821,2809.529016399756,33.41184119999525,3785.368482800004,13.280065000071772,316.0744707998674,3.4011684692555914e-21
40,22,108.06466014322983,2814.4978202855264,33.529379142886945,3791.3562195712334,13.282456714218174,313.5708731428427,1.6413650871129446e-20
40,23,107.85900900024596,2816.980964999857,33.38702849987385,3794.2541736667104,13.250118833639135,314.77660266667345,1.0810053136032798e-20
40,24,95.35453199987387,2809.669818999282,33.429946999604,3794.6425079999244,13.390609000452969,312.64836300033494,4.941289129876821e-23
40,25,108.08350557168264,2815.4378904286464,34.5063635715113,3797.018392285801,13.265492999770297,314.89457771424765,1.1393075438987206e-20
40,26,102.25390399955359,2810.130878000109,33.48654149976937,3788.7706310002613,13.341948999823217,315.3027924995513,5.390378225400021e-23
40,27,104.94176066670964,2818.6947939999905,33.3006613333661,3787.638517666892,13.355464666346961,312.89638466629793,2.254283327870312e-22
40,28,107.27418360002048,2810.6643294002424,33.44317400005821,3785.9129393998955,13.578251600119984,317.2828732002017,9.536611642083646e-21
40,29,106.34880075008368,2811.7253034999976,33.43412575009097,3782.7525602499463,13.267036249999364,312.7589180000996,5.320684168355741e-21
40,30,97.86846399947535,2808.3367680001174,33.262185999774374,3788.9407700004085,13.200467999922694,312.7875440004573,5.322524970035061e-23
40,31,108.44564024989722,2818.919120500027,33.60086174996013,3792.208030750203,13.383189749902158,313.74318249993394,7.082301833408127e-21
40,32,107.50789000012446,2820.958210000026,33.426414399946225,3787.3122897997746,13.290634599798068,313.2911979999335,4.550936646046551e-22
40,33,103.40193799993358,2810.6991984996057,33.246367500396445,3783.380192500317,13.354705999972794,313.0943994997324,6.551718918112258e-23
40,34,107.10379640022438,2812.554650599668,33.64320959990437,3798.1000584000867,13.385210599699349,315.9655870000279,1.1983202989540844e-20
40,35,109.00983490000726,2820.0155140998504,33.706096799960505,3802.361542000108,13.520570699984091,335.6720380999832,1.2523418779171477e-20
40,36,95.51536200069677,2810.7083609993424,33.25226299966744,3794.472345000031,13.234264999482548,312.51907400019263,4.452106228845768e-23
40,37,107.98836316674472,2815.2684111667745,33.80432033312294,3789.2981970000315,13.356281333471998,318.0059859998134,9.249033582438207e-21
40,38,108.42051262511632,2814.4509544998755,33.423633875031555,3789.6873738749264,13.305963374932617,313.35122237499036,5.848654175100291e-21
40,39,95.37862799970753,2808.842700999776,34.34338900024159,3781.2038930005656,13.215953999861085,316.70391999978165,4.5993815624057816e-23
40,40,102.47092349982267,2817.4072790002356,33.351007500186824,3786.6790735001814,13.34485749976011,313.91059299994595,9.109179178344071e-23
40,41,107.39623279987427,2821.368215399889,33.466660600061005,3790.347447000204,13.263603999985207,314.81673779999255,1.53528071968607e-20
40,42,108.65136811126932,2820.720232222306,33.46339588895515,3787.305326666784,13.353303111014409,313.87365055555466,3.3723375107463515e-21
40,43,95.25674399992567,2814.7014309997758,33.29231699990487,3785.322124999766,13.18336599979375,312.07425899992813,6.788515931155328e-23
40,44,108.04389485721393,2820.249721000047,33.48953628561243,3796.860003999817,13.348511285585118,313.3762198570236,4.932098168280487e-21
40,45,108.10202728550523,2828.62382042835,33.968779285714845,3792.1419691427736,13.31344300004795,314.6077414286473,5.972537264308123e-21
40,46,102.44364800018957,2813.3461769998576,33.38656800042372,3785.467058500217,13.293717500346247,314.78228449987,7.9255062915884e-23
40,47,109.30060688901398,2820.2684763332904,33.610659222176764,3791.2163323335335,13.3210098889928,313.4762393332898,8.363675492780972e-21
40,48,109.04291569995621,2818.961556800059,33.59255689983911,3792.622010499781,13.35408759987331,313.458086999799,5.959281739621939e-21
40,49,107.54448040024727,2815.133412400246,33.449271200152,3791.3934356000027,13.318006400004379,312.1784705999744,8.017238350303987e-21
40,50,108.9332740001737,2818.4085850000884,33.46601679995729,3792.1541784997316,13.29503629995088,312.6859009999862,4.1748580820601545e-21
40,51,102.61397449994547,2814.1776194997874,33.3002059996943,3788.55585149995,13.290874500398786,311.3789105000251,6.918769501076287e-23
40,52,108.6258368889806,2822.5842627781376,33.491935555503005,3788.7660524444677,13.244414555427081,312.73030600014965,1.1744689424341318e-20
40,53,109.10732512513732,2818.821738625047,33.49008937493636,3788.508705499794,13.369274125011543,313.17848237506496,8.636040551532847e-21
40,54,102.42170899982739,2805.972374999783,33.35504549977486,3796.1464550003257,13.297152499944787,313.67297250017145,2.4385752913627487e-22
40,55,108.15854971406225,2807.9054151426785,33.597390142858785,3791.6368739995182,13.608303428554791,347.13482299983815,8.173646760137757e-21
40,56,95.6311989993992,2834.153050000168,33.25333300017519,3823.5171910000645,13.162012999600847,313.2141039995986,7.351793713942403e-23
40,57,108.6234985555671,2813.941664111048,33.53796122216105,3783.297343555508,13.265023000207698,314.3939081111158,1.2399875314393276e-20
40,58,109.36000887511454,2815.7114836251367,33.5745717500231,3788.3136196250007,13.320463499894686,314.32409912497405,8.006985981941271e-21
40,59,107.73382716630901,2811.9885596668914,33.3792031668357,3792.6939301666303,13.314309166617022,314.1396405001918,1.0550562937158613e-20
40,60,109.27133722230388,2821.08753355553,33.52011600004011,3788.1067708888927,13.27469722218666,315.2203644443337,8.998771955119022e-21
40,61,108.13988885729486,2821.039213714227,33.58931385732181,3798.5289514283845,13.300057428490877,313.7653642857653,8.69027840039182e-21
40,62,108.157828428505,2815.914270571479,33.617200571305666,3805.384339428721,13.300287999819764,314.63959042840935,6.797571369592139e-21
40,63,108.28067685750804,2814.0655405715215,33.88909114255512,3781.685000428427,13.305944285743212,315.08042785727804,1.2028894194734159e-20
40,64,108.26302333316562,2811.5471133334418,33.48635850003726,3787.0281349999764,13.259864166532983,314.32973083353016,1.179515598787857e-20
40,65,108.5762967500159,2809.3996874999903,33.48819462496522,3796.774014750099,13.262099250141546,313.8769503749472,8.302325201952154e-21
40,66,107.66692949997984,2808.988515166675,33.47645933354215,3795.7232038332527,13.294689999838738,313.5765829999097,6.733900215340881e-21
40,67,108.30838185665925,2815.3956132854155,33.6007462856287,3796.0201175713205,13.255711285507589,313.9744442857721,9.063812338849244e-21
40,68,95.11413499967603,2807.5552119998974,33.31461699963256,3791.382794999663,13.176307000321685,312.2577979993366,4.262060156146919e-23
40,69,95.54251999998087,2811.0962910004673,33.17011199942499,3789.5150770000328,13.167626999347704,314.3349980000494,6.919765683224496e-23
40,70,108.70082466666038,2816.0035145000015,33.56067000004259,3787.941527666893,13.215963166506603,314.11667499984713,1.299317634614834e-20
40,71,108.65429233348954,2811.211074333288,33.44688388895318,3790.031002666688,13.313841333506893,313.73830388899177,1.1128562508545695e-21
40,72,107.66310116666016,2809.9873026665896,33.387730666618154,3791.6521473333282,13.296365333189897,317.45379766683374,8.459442583063466e-21
40,73,106.42519225007163,2814.4115427498946,33.582573000103366,3782.121853000035,13.353476000020237,313.4238309999091,3.319566827544684e-21
40,74,108.7483465000787,2812.77244887508,33.480064750165184,3793.881438875246,13.419043625162885,345.40186312494825,2.7380918141471304e-21
40,75,95.79468600077234,2825.4986450001525,37.05246400022588,3787.3201020001943,13.465949000419641,312.3581159998139,5.156607418891957e-23
40,76,108.75304622216693,2807.5684304444117,33.55713411110628,3792.8416746666094,13.26013399971594,314.30845388887167,8.4844902989701e-21
40,77,95.39246599979379,2807.019212000341,33.11172199937573,3797.242245000234,13.143308000508114,311.97192200033896,4.55932515542896e-23
40,78,109.81038683318427,2809.872227583431,33.38799983346993,3785.034781416774,13.230899666799209,313.2584913332721,8.331429736416416e-21
40,79,95.55741100029991,2814.1223440006797,33.297674999630544,3793.09889400065,13.219024999671092,310.5585739995149,3.846270474590429e-23
40,80,108.86488599999211,2811.9738596999923,33.424286499939626,3791.943764000007,13.323637099802,313.4583685000507,7.954243230757836e-21
40,81,107.71803316659619,2818.191509166809,33.37473150001339,3792.49341033316,13.309933499992136,313.67090966659816,4.016901893314011e-21
40,82,95.55317200010904,2808.445079000194,33.13629799959017,3787.240751000354,13.491906000126619,311.07983400033845,5.029908807952482e-23
40,83,107.96734671462868,2809.994143856914,33.37004014273199,3788.6500624286523,13.359559999896321,314.72553400025,3.332035262147234e-21
40,84,108.55633587493685,2811.872029624965,33.492466499978946,3786.861673749968,13.30760049984292,313.26290212496133,5.876333637459137e-21
40,85,107.66453050003595,2819.768982833466,33.40465450006983,3785.7811933334538,13.437212999936795,316.7861588332623,3.4659210119201955e-21
40,86,102.34851650056953,2806.163381999795,33.29030900113139,3781.8151319997924,13.504866000403126,312.8539815006661,4.7566611237816814e-23
40,87,107.65462816652871,2817.5517145000413,33.414496332928444,3785.1701780003473,13.296484333598832,314.1635253329393,6.1525931982132e-21
40,88,107.56281966587267,2813.632497167115,33.55724883325214,3793.966732499636,13.26666116680523,314.95639666657854,6.683849691801006e-21
40,89,108.63245755576321,2811.5355122224883,33.483924222309724,3790.5938004445893,13.296043000082136,315.6815811109684,4.60494558680207e-21
40,90,95.20708300078695,2810.6357930009835,33.23781700055406,3789.0367719992355,13.22254799924849,315.26750100056233,4.6079160911037995e-23
40,91,107.90343471385962,2816.647885571001,33.36889657137882,3792.9800861430913,13.295245142736738,314.02295685750556,4.2259615412438486e-21
40,92,107.03353039934882,2810.6500013993355,33.49621380039025,3790.4272706000484,13.263936200382886,314.7378124001989,1.1438049611613294e-20
40,93,108.9681595998627,2817.905761899965,33.45742670007894,3793.511763499737,13.299400100549974,314.6678945997337,5.801167243921097e-21
40,94,109.02224228552119,2817.692704428347,33.55174899999319,3796.559212285761,13.50048671442242,349.17500485685844,9.352748645521015e-21
40,95,107.78625483332387,2808.6969701668445,33.47511583372883,3783.607404333452,13.319187167022998,313.75482150027284,1.1074381215533178e-20
40,96,108.45378512544812,2813.513052124563,33.41515774968684,3783.2055346248126,13.274908375478844,313.6572509997677,7.067052911699378e-21
40,97,108.86997689995042,2815.5274408996775,33.441196300009324,3789.0018409998447,13.248226799805707,313.71199659970443,1.3895110227584762e-20
40,98,107.40441366669984,2809.316081166495,33.45325516693265,3782.2988963334865,13.262923832977927,312.74861099912715,1.067664410579188e-20
40,99,108.37325812485687,2809.7232539998913,33.515167499672316,3786.1887255000966,13.363794125325512,312.841552875625,4.718989831807033e-21
44,0,128.75068938466518,3118.448309615185,33.4346647692795,4183.84438969238,13.286417923154659,349.73513023074844,6.701733192013338e-21
44,1,130.27330742858925,3141.8293224282284,33.64054000017599,4220.168572285599,13.422522428559855,351.5978004288627,7.094679509227865e-21
44,2,127.98541166699175,3109.7610230002224,33.43227133336768,4175.699421444329,13.323316777637551,348.1887681110594,1.2013019811174457e-20
44,3,128.01484533338225,3106.1414006665777,33.49439400012165,4170.522890555124,13.29141044455658,346.74921399992957,1.4027129127629657e-20
44,4,127.63540949981689,3109.4116657498034,33.692538124796556,4172.121973499998,13.23442637522021,346.11333349971574,5.500341289544937e-21
44,5,127.13107785696464,3108.134600286056,33.49446214347803,4170.451417428661,13.295904713751431,346.29445028570314,1.3375636637561386e-20
44,6,126.70046483375093,3107.4254958333163,34.19653766650299,4172.407538500011,13.27197333315174,345.17107049972157,8.597774996389308e-21
44,7,128.0833363337782,3103.0469247780275,33.653166221888064,4178.4256488891615,13.433814889140194,377.46338688905075,1.2711716778167497e-20
44,8,127.22945614327078,3116.487935571318,33.6845197141104,4170.767244285993,13.323369714011537,345.78951485725287,6.5655122877142226e-21
44,9,112.7336869994906,3112.0662949997495,33.62471800028288,4157.6753110002755,13.301019000209635,340.74768500067876,4.546220604459095e-23
44,10,127.28915442858124,3107.621499428465,33.73682085735449,4175.406179000284,13.283407856891115,345.05816871465606,9.046640174612057e-21
44,11,126.2730169997667,3108.8965254002687,33.552901400616975,4174.544728000183,13.31686779994925,345.0704330003646,8.013900397741707e-21
44,12,112.01684400111844,3102.1000780001486,33.174476000567665,4174.688502998833,13.157831001080922,343.06864100108214,4.90893355249007e-23
44,13,129.29356485723733,3109.594924857447,33.49421485732559,4169.376542999868,13.299023571432501,346.35922771407684,1.416638451616075e-20
44,14,128.10926909987757,3108.4739533001994,33.464106599967636,4171.142302699809,13.29224429991882,346.4515427005608,6.6042989296966665e-21
